timestamp, memory.used [MiB], memory.total [MiB], utilization.gpu [%]
2026/09/09 09:19:30.773, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:19:35.775, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:19:40.776, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:19:45.777, 4 MiB, 46068 MiB, 0 %
2026/09/09 09:19:50.779, 4 MiB, 46068 MiB, 0 %
2026/09/09 09:19:55.821, 4 MiB, 46068 MiB, 0 %
2026/09/09 09:20:00.823, 4 MiB, 46068 MiB, 0 %
2026/09/09 09:20:05.824, 4 MiB, 46068 MiB, 0 %
2026/09/09 09:20:10.826, 4 MiB, 46068 MiB, 0 %
2026/09/09 09:20:15.827, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:20:20.828, 1 MiB, 46068 MiB, 11 %
2026/09/09 09:20:25.830, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:20:30.832, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:20:35.833, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:20:40.835, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:20:45.836, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:20:50.838, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:20:55.839, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:21:00.840, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:21:05.841, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:21:10.843, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:21:15.844, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:21:20.846, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:21:25.847, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:21:30.848, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:21:35.849, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:21:40.851, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:21:45.855, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:21:50.856, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:21:55.857, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:22:00.858, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:22:05.860, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:22:10.861, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:22:15.862, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:22:20.864, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:22:25.865, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:22:30.866, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:22:35.868, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:22:40.869, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:22:45.870, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:22:50.871, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:22:55.873, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:23:00.874, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:23:05.875, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:23:10.877, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:23:15.878, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:23:20.880, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:23:25.881, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:23:30.882, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:23:35.884, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:23:40.885, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:23:45.887, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:23:50.888, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:23:55.889, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:24:00.891, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:24:05.892, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:24:10.893, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:24:15.894, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:24:20.896, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:24:25.897, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:24:30.899, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:24:35.900, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:24:40.901, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:24:45.903, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:24:50.904, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:24:55.905, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:25:00.907, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:25:05.908, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:25:10.909, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:25:15.911, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:25:20.912, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:25:25.913, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:25:30.914, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:25:35.916, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:25:40.917, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:25:45.918, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:25:50.919, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:25:55.921, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:26:00.922, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:26:05.923, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:26:10.925, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:26:15.926, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:26:20.927, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:26:25.928, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:26:30.929, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:26:35.930, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:26:40.931, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:26:45.932, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:26:50.933, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:26:55.935, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:27:00.936, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:27:05.937, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:27:10.938, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:27:15.939, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:27:20.941, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:27:25.942, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:27:30.943, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:27:35.944, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:27:40.945, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:27:45.947, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:27:50.948, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:27:55.949, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:28:00.950, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:28:05.951, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:28:10.952, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:28:15.954, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:28:20.955, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:28:25.956, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:28:30.957, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:28:35.960, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:28:40.961, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:28:45.962, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:28:50.964, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:28:55.965, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:29:00.966, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:29:05.968, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:29:10.969, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:29:15.970, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:29:20.971, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:29:25.972, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:29:30.973, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:29:35.974, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:29:40.975, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:29:45.976, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:29:50.977, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:29:55.979, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:30:00.980, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:30:05.981, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:30:10.982, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:30:15.983, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:30:20.984, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:30:25.985, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:30:30.987, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:30:35.988, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:30:40.989, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:30:45.990, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:30:50.991, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:30:55.993, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:31:00.994, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:31:06.002, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:31:11.003, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:31:16.005, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:31:21.006, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:31:26.007, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:31:31.009, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:31:36.010, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:31:41.012, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:31:46.013, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:31:51.014, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:31:56.016, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:32:01.018, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:32:06.019, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:32:11.020, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:32:16.021, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:32:21.022, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:32:26.023, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:32:31.024, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:32:36.026, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:32:41.027, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:32:46.028, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:32:51.029, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:32:56.030, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:33:01.031, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:33:06.032, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:33:11.034, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:33:16.035, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:33:21.037, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:33:26.038, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:33:31.039, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:33:36.040, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:33:41.041, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:33:46.043, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:33:51.044, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:33:56.045, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:34:01.046, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:34:06.047, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:34:11.048, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:34:16.050, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:34:21.051, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:34:26.052, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:34:31.053, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:34:36.055, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:34:41.056, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:34:46.057, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:34:51.059, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:34:56.060, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:35:01.062, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:35:06.063, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:35:11.064, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:35:16.065, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:35:21.066, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:35:26.067, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:35:31.069, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:35:36.070, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:35:41.071, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:35:46.072, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:35:51.073, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:35:56.075, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:36:01.076, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:36:06.078, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:36:11.080, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:36:16.081, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:36:21.082, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:36:26.083, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:36:31.084, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:36:36.085, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:36:41.087, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:36:46.088, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:36:51.089, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:36:56.090, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:37:01.091, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:37:06.093, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:37:11.094, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:37:16.096, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:37:21.097, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:37:26.098, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:37:31.099, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:37:36.101, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:37:41.102, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:37:46.103, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:37:51.105, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:37:56.106, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:38:01.107, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:38:06.108, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:38:11.109, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:38:16.110, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:38:21.111, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:38:26.112, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:38:31.114, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:38:36.115, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:38:41.116, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:38:46.117, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:38:51.118, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:38:56.119, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:39:01.120, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:39:06.121, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:39:11.128, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:39:16.129, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:39:21.130, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:39:26.131, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:39:31.132, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:39:36.133, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:39:41.135, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:39:46.136, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:39:51.137, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:39:56.138, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:40:01.139, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:40:06.140, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:40:11.141, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:40:16.143, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:40:21.144, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:40:26.145, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:40:31.146, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:40:36.147, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:40:41.149, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:40:46.150, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:40:51.151, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:40:56.152, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:41:01.153, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:41:06.154, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:41:11.156, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:41:16.157, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:41:21.158, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:41:26.159, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:41:31.160, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:41:36.161, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:41:41.163, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:41:46.164, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:41:51.165, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:41:56.166, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:42:01.167, 1 MiB, 46068 MiB, 0 %
2026/09/09 09:42:06.171, 541 MiB, 46068 MiB, 0 %
2026/09/09 09:42:11.172, 4699 MiB, 46068 MiB, 73 %
2026/09/09 09:42:16.174, 4 MiB, 46068 MiB, 0 %
2026/09/09 09:42:21.175, 15049 MiB, 46068 MiB, 93 %
2026/09/09 09:42:26.176, 25613 MiB, 46068 MiB, 98 %
2026/09/09 09:42:31.177, 29733 MiB, 46068 MiB, 97 %
2026/09/09 09:42:36.179, 29733 MiB, 46068 MiB, 99 %
2026/09/09 09:42:41.181, 32453 MiB, 46068 MiB, 99 %
2026/09/09 09:42:46.182, 32453 MiB, 46068 MiB, 100 %
2026/09/09 09:42:51.183, 32453 MiB, 46068 MiB, 97 %
2026/09/09 09:42:56.185, 32533 MiB, 46068 MiB, 99 %
2026/09/09 09:43:01.186, 32533 MiB, 46068 MiB, 100 %
2026/09/09 09:43:06.188, 32533 MiB, 46068 MiB, 99 %
2026/09/09 09:43:11.190, 32533 MiB, 46068 MiB, 98 %
2026/09/09 09:43:16.191, 32533 MiB, 46068 MiB, 99 %
2026/09/09 09:43:21.193, 32533 MiB, 46068 MiB, 98 %
2026/09/09 09:43:26.194, 32533 MiB, 46068 MiB, 99 %
2026/09/09 09:43:31.195, 32533 MiB, 46068 MiB, 99 %
2026/09/09 09:43:36.196, 32533 MiB, 46068 MiB, 99 %
2026/09/09 09:43:41.198, 32533 MiB, 46068 MiB, 98 %
2026/09/09 09:43:46.203, 32533 MiB, 46068 MiB, 99 %
2026/09/09 09:43:51.204, 32533 MiB, 46068 MiB, 99 %
2026/09/09 09:43:56.205, 32533 MiB, 46068 MiB, 98 %
2026/09/09 09:44:01.206, 32533 MiB, 46068 MiB, 99 %
2026/09/09 09:44:06.208, 32533 MiB, 46068 MiB, 95 %
2026/09/09 09:44:11.209, 32533 MiB, 46068 MiB, 100 %
2026/09/09 09:44:16.211, 32533 MiB, 46068 MiB, 99 %
2026/09/09 09:44:21.213, 32533 MiB, 46068 MiB, 100 %
2026/09/09 09:44:26.214, 32553 MiB, 46068 MiB, 99 %
2026/09/09 09:44:31.215, 32553 MiB, 46068 MiB, 98 %
2026/09/09 09:44:36.217, 32553 MiB, 46068 MiB, 99 %
2026/09/09 09:44:41.218, 32553 MiB, 46068 MiB, 100 %
2026/09/09 09:44:46.220, 32553 MiB, 46068 MiB, 98 %
2026/09/09 09:44:51.222, 32553 MiB, 46068 MiB, 100 %
2026/09/09 09:44:56.223, 32553 MiB, 46068 MiB, 99 %
2026/09/09 09:45:01.225, 32553 MiB, 46068 MiB, 98 %
2026/09/09 09:45:06.226, 32553 MiB, 46068 MiB, 100 %
2026/09/09 09:45:11.227, 32553 MiB, 46068 MiB, 99 %
2026/09/09 09:45:16.229, 32553 MiB, 46068 MiB, 96 %
2026/09/09 09:45:21.230, 32553 MiB, 46068 MiB, 98 %
2026/09/09 09:45:26.232, 32553 MiB, 46068 MiB, 98 %
2026/09/09 09:45:31.233, 32553 MiB, 46068 MiB, 100 %
2026/09/09 09:45:36.235, 32553 MiB, 46068 MiB, 98 %
2026/09/09 09:45:41.236, 32553 MiB, 46068 MiB, 99 %
2026/09/09 09:45:46.237, 32553 MiB, 46068 MiB, 100 %
2026/09/09 09:45:51.239, 32553 MiB, 46068 MiB, 99 %
2026/09/09 09:45:56.241, 32553 MiB, 46068 MiB, 97 %
2026/09/09 09:46:01.242, 32553 MiB, 46068 MiB, 100 %
2026/09/09 09:46:06.243, 32553 MiB, 46068 MiB, 99 %
2026/09/09 09:46:11.245, 32553 MiB, 46068 MiB, 98 %
2026/09/09 09:46:16.246, 32553 MiB, 46068 MiB, 100 %
2026/09/09 09:46:21.248, 32553 MiB, 46068 MiB, 98 %
2026/09/09 09:46:26.250, 32773 MiB, 46068 MiB, 100 %
2026/09/09 09:46:31.251, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:46:36.252, 32773 MiB, 46068 MiB, 100 %
2026/09/09 09:46:41.253, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:46:46.255, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:46:51.257, 32773 MiB, 46068 MiB, 100 %
2026/09/09 09:46:56.258, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:47:01.260, 32773 MiB, 46068 MiB, 100 %
2026/09/09 09:47:06.261, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:47:11.262, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:47:16.263, 32773 MiB, 46068 MiB, 100 %
2026/09/09 09:47:21.265, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:47:26.274, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:47:31.276, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:47:36.277, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:47:41.278, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:47:46.279, 32773 MiB, 46068 MiB, 100 %
2026/09/09 09:47:51.281, 32773 MiB, 46068 MiB, 97 %
2026/09/09 09:47:56.282, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:48:01.284, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:48:06.285, 32773 MiB, 46068 MiB, 97 %
2026/09/09 09:48:11.286, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:48:16.287, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:48:21.289, 32773 MiB, 46068 MiB, 100 %
2026/09/09 09:48:26.290, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:48:31.292, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:48:36.293, 32773 MiB, 46068 MiB, 100 %
2026/09/09 09:48:41.295, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:48:46.296, 32773 MiB, 46068 MiB, 100 %
2026/09/09 09:48:51.298, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:48:56.299, 32773 MiB, 46068 MiB, 100 %
2026/09/09 09:49:01.305, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:49:06.306, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:49:11.308, 32773 MiB, 46068 MiB, 97 %
2026/09/09 09:49:16.309, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:49:21.310, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:49:26.311, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:49:31.313, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:49:36.314, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:49:41.316, 32773 MiB, 46068 MiB, 100 %
2026/09/09 09:49:46.317, 32773 MiB, 46068 MiB, 100 %
2026/09/09 09:49:51.318, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:49:56.320, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:50:01.322, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:50:06.323, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:50:11.325, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:50:16.327, 32773 MiB, 46068 MiB, 100 %
2026/09/09 09:50:21.328, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:50:26.329, 32773 MiB, 46068 MiB, 100 %
2026/09/09 09:50:31.331, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:50:36.333, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:50:41.334, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:50:46.336, 32773 MiB, 46068 MiB, 100 %
2026/09/09 09:50:51.337, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:50:56.338, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:51:01.344, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:51:06.346, 32773 MiB, 46068 MiB, 100 %
2026/09/09 09:51:11.347, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:51:16.349, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:51:21.350, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:51:26.351, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:51:31.353, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:51:36.354, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:51:41.356, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:51:46.357, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:51:51.358, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:51:56.359, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:52:01.364, 32773 MiB, 46068 MiB, 99 %
2026/09/09 09:52:06.365, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:52:11.367, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:52:16.368, 32773 MiB, 46068 MiB, 98 %
2026/09/09 09:52:21.369, 32773 MiB, 46068 MiB, 99 %
